DrugID	TargetID
D0A2FO	T13260
D0A2FO	T83011
D0KH9Z	T61622
D00TQR	T02001
D00TQR	T61744
D00OZS	T33489
D0J7XZ	T46521
D0J7XZ	T30687
D0J7XZ	T89534
D0J7XZ	T80896
D0P6IO	T33489
D06YDQ	T33489
D07KWO	T30687
D07KWO	T46521
D06NUL	T55729
D06NUL	T65864
D06NUL	T79798
D06IGT	T59626
D06IGT	T30563
D06SMY	T33489
D03EOD	T80896
D03EOD	T89534
D05HMW	T67162
D05HMW	T02551
D00OLH	T80896
D00OLH	T89534
D09FTZ	T02551
D09FTZ	T24983
D0VD2C	T86428
D00HUB	T89534
D00HUB	T80896
D0I1NX	T89534
D0I1NX	T80896
D02DVT	T89534
D02DVT	T80896
D06NHI	T03818
D0B1JM	T33489
D07IHY	T03818
D03FJH	T11388
D03FJH	T61746
D0O5ZG	T30687
D0G8HD	T33489
D03VHO	T61746
D03VHO	T11388
D07TGS	T89534
D0Z8EI	T24587
D04HNO	T33489
D0K8QD	T89534
D0O6NZ	T52921
D0C9QV	T52921
D0K4XA	T52921
D0J7DN	T52921
D0J8SU	T47094
D0B2ZJ	T51191
D0B2ZJ	T94324
D0B2ZJ	T22274
D0B2ZJ	T68547
D0B2ZJ	T63816
D0B2ZJ	T28887
D05VFP	T63816
D05VFP	T22274
D05VFP	T68547
D05VFP	T28887
D05VFP	T51191
D05VFP	T94324
D0KE3I	T28887
D0KE3I	T63816
D0KE3I	T68547
D0VH3M	T52921
D03CEP	T32247
D00JEO	T32247
D08URJ	T32247
D0V1TS	T36059
D0UX3T	T80975
D0O9WG	T32247
D0Y0NM	T32247
D0C3KW	T58589
D0C3KW	T23714
D0V2ZO	T28887
D0V2ZO	T68547
D0V2ZO	T22274
D0V2ZO	T63816
D05TRN	T33489
D00JBC	T02001
D00JBC	T61744
D0EO4F	T92609
D0EO4F	T29500
D02NNS	T78709
D02NNS	T92609
D02NNS	T53381
D02NNS	T29500
D00RBV	T59102
D00RBV	T53524
D00HUV	T02551
D00HUV	T67162
D00HUV	T24983
D03MQI	T59102
D03MQI	T53524
D01BIZ	T61746
D01BIZ	T11388
D06DVJ	T33489
D03ETT	T61746
D03ETT	T11388
D06ADL	T33489
D02RJA	T33489
D0S5BA	T33489
D0N2KP	T61744
D01TFO	T61746
D01TFO	T11388
D07RDV	T11388
D07RDV	T61746
D0XC3V	T89534
D0A8PI	T11388
D0J4AT	T61744
D06QJT	T11388
D06QJT	T61746
D00NVC	T61746
D00NVC	T11388
D0KE3I	T22274
D0KE3I	T94324
D0KE3I	T51191
D0T2VG	T85799
D08VLT	T13852
D0M8CO	T85799
D0HK5B	T77365
D0HK5B	T92072
D0W9PF	T13260
D04BHL	T23355
D0K7XQ	T00140
D0K7XQ	T93566
D05AGK	T23355
D0TE6A	T88975
D0DU5S	T23714
D0G4JS	T85799
D05CLM	T86591
D0X1NW	T85799
D0E3ID	T88975
D0C8LA	T23355
D00YPO	T88975
D02WZK	T94324
D02WZK	T51191
D0V2ZO	T51191
D0V2ZO	T94324
D02DGP	T58589
D02DGP	T23714
D04TXE	T29683
D00FAE	T58589
D00FAE	T23714
D0N2GM	T58589
D04NSP	T22274
D04NSP	T68547
D04NSP	T63816
D04NSP	T28887
D04NSP	T51191
D04NSP	T94324
D0B5MZ	T23145
D0B5MZ	T13260
D01JUI	T45299
D01JUI	T89034
D0RU1X	T28887
D0RU1X	T63816
D0RU1X	T22274
D0RU1X	T68547
D05MCK	T92072
D05QJK	T02551
D05QJK	T24983
D05QJK	T67162
D0G0KN	T59102
D0G0KN	T53524
D0H2IT	T67162
D06AQG	T31309
D01EHP	T92072
D05SNG	T59102
D05SNG	T53524
D0G0ZQ	T53524
D0G0ZQ	T59102
D0V8QI	T53524
D0V8QI	T59102
D0N4VR	T53524
D06QRI	T92072
D08SUH	T53524
D08SUH	T59102
D0H4JB	T53524
D0H4JB	T59102
D08BMM	T35940
D0A6AA	T59102
D0A6AA	T53524
D0Q6MS	T89534
D0OV3S	T89534
D0AL2D	T33489
D0W3ME	T86702
D05KKB	T33489
D04YVS	T33489
D07JLV	T61746
D07JLV	T11388
D05XVM	T30687
D0H8TE	T61746
D0H8TE	T11388
D0Q4YY	T11388
D0Q4YY	T61746
D0M2WG	T33489
D01CAY	T61744
D0V7OK	T89534
D01IHM	T80387
D01IHM	T51487
D01IHM	T26368
D01IHM	T08910
D01IHM	T51452
D01IHM	T62292
D0W7BI	T61744
D0B2XN	T33489
D0N7BP	T11388
D0N7BP	T61746
D02WZK	T63816
D02WZK	T68547
D02WZK	T22274
D02WZK	T28887
D0R6UA	T78198
D08IRN	T93566
D0W3ZN	T93566
D04XCB	T13852
D06LHH	T23355
D07BTU	T24587
D0K6VR	T32060
D04UCV	T32060
D07OMS	T92828
D07OMS	T23499
D0F1FN	T32060
D0BI8T	T52450
D0BI8T	T86702
D0BI8T	T73475
D0Y8UY	T92828
D0Y8UY	T23499
D0Q3XB	T12808
D0Q3XB	T40276
D0RU1X	T94324
D0RU1X	T51191
D0E2RV	T13260
D0A2GB	T13260
D0A2GB	T23145
D09YLF	T45299
D02VIW	T80896
D02VIW	T89534
D04GGW	T94324
D04GGW	T51191
D04GGW	T28887
D04GGW	T63816
D04GGW	T22274
D04GGW	T68547
D09OBJ	T94033
D09XUQ	T34296
D09XUQ	T52450
D0E8KR	T22274
D0E8KR	T68547
D0E8KR	T63816
D0E8KR	T28887
D0E8KR	T51191
D0QT4X	T59102
D0QT4X	T53524
D0C1BE	T53524
D0C1BE	T59102
D06WLB	T67162
D06WLB	T24983
D06WLB	T02551
D07CFT	T59102
D07CFT	T53524
D0WW8M	T59102
D0WW8M	T53524
D00LRC	T53524
D00LRC	T59102
D0W7IN	T59102
D0W7IN	T53524
D0K9ON	T53524
D0K9ON	T59102
D0I4NN	T35940
D0XL8K	T86702
D0XL8K	T68251
D0XL8K	T08856
D0XL8K	T54156
D0XL8K	T34296
D0XL8K	T52450
D02PZZ	T59102
D02PZZ	T53524
D04LRN	T89360
D0A0UW	T89360
D0VI7P	T61622
D0L8DL	T40332
D09HBZ	T79798
D09HBZ	T37848
D09HBZ	T65864
D09HBZ	T55729
D08TSK	T62450
D07PSW	T45299
D0B8DE	T59328
D05ZGM	T68547
D05ZGM	T51191
D07NKO	T08910
D0S4VR	T01777
D0S4VR	T11448
D0U5HQ	T32060
D01WNO	T32060
D06HHJ	T53381
D06HHJ	T01777
D06HHJ	T92609
D06HHJ	T11448
D06HHJ	T29500
D0C1SE	T11448
D0C1SE	T83875
D0C1SE	T83011
D0C1SE	T32060
D0C1SE	T41580
D0C1SE	T01777
D00RGL	T92828
D00RGL	T23499
D0A6GK	T92609
D0A6GK	T01777
D0A6GK	T53381
D0A6GK	T29500
D0A6GK	T11448
D0ZM6R	T22939
D06OSN	T92828
D06OSN	T23499
D0F8BZ	T92828
D0F8BZ	T23499
D04RNU	T24587
D0ZC4S	T11448
D0ZC4S	T01777
D0E8KR	T94324
D0X4VO	T22274
D0A5LS	T28887
D0A5LS	T22274
D0A5LS	T68547
D0A5LS	T63816
D0A5LS	T51191
D0A5LS	T94324
D07SQW	T48945
D0RB1V	T16514
D0C3QE	T45299
D04RBG	T70176
D04RBG	T58470
D03FEI	T34296
D0Z5TQ	T52316
D0Z5TQ	T07173
D0E8ZH	T48945
D0AM2Z	T13260
D0O1ZM	T13260
D01OCR	T34296
D01OCR	T52450
D0XE4B	T34296
D0XE4B	T52450
D0C2KD	T68547
D0C2KD	T22274
D0C2KD	T63816
D06LLF	T59102
D06LLF	T53524
D0IR5I	T59102
D0IR5I	T53524
D02CUF	T59102
D02CUF	T53524
D0RD5S	T53524
D0RD5S	T59102
D01WAI	T58970
D01WAI	T52316
D01WAI	T28713
D01WAI	T62449
D01WAI	T35940
D01MOQ	T92072
D0KF3N	T53524
D0KF3N	T59102
D08OLP	T94033
D08OLP	T89034
D08OLP	T17758
D08OLP	T45299
D0K0OT	T36059
D0K0OT	T92072
D0K0OT	T77365
D0K0OT	T86679
D0TF0V	T35940
D05SYY	T92072
D0A6YP	T53524
D07NKO	T51452
D07NKO	T62292
D07NKO	T80387
D07NKO	T26368
D07NKO	T51487
D0DR8N	T70977
D0DR8N	T49898
D0DR8N	T20973
D0DR8N	T98459
D0H9DS	T51191
D0H9DS	T68547
D02ARA	T14597
D02ARA	T96788
D0A3LJ	T61622
D04GXL	T61622
D08DSJ	T37848
D08DSJ	T55729
D08DSJ	T65864
D08DSJ	T57392
D08DSJ	T79798
D0X9MZ	T16016
D0TF9P	T20973
D0TF9P	T98459
D0TF9P	T70977
D0TF9P	T49898
D0Q3DS	T53524
D0Q3DS	T59102
D0W4FF	T79798
D0W4FF	T37848
D0W4FF	T65864
D0W4FF	T55729
D0J6QC	T61622
D09PZT	T61622
D04XRV	T61744
D0G9DJ	T61622
D0U1XJ	T91480
D0U1XJ	T00820
D04SMQ	T33584
D0W3RR	T88975
D0W3RR	T77400
D0K4HG	T61744
D06VXW	T92521
D0L0NY	T61744
D0T5RO	T47768
D0C2KD	T28887
D0C2KD	T94324
D0C2KD	T51191
D04MAM	T20401
D0A5XB	T20401
D03TRM	T13260
D03TRM	T84621
D09QDY	T84621
D09QDY	T13260
D0E9WX	T84621
D0E9WX	T13260
D02XHH	T84621
D02XHH	T13260
D08YHD	T14834
D0N1CK	T14834
D0A6YP	T59102
D07ZWN	T59102
D07ZWN	T53524
D0P7OB	T67162
D05EDW	T53524
D06VNR	T53524
D06VNR	T59102
D0G6SA	T53524
D0G6SA	T59102
D0R3CY	T67103
D0R3CY	T01851
D0R3CY	T23355
D0W9BF	T59102
D0W9BF	T53524
D01UYS	T59102
D01UYS	T53524
D0AO6T	T59102
D0AO6T	T53524
D0I0GL	T59102
D0I0GL	T53524
D0P0RD	T59102
D0P0RD	T53524
D05GBY	T53524
D05GBY	T59102
D0O4BC	T02551
D0O4BC	T67162
D0O4BC	T24983
D0O4BC	T78709
D07JDY	T59102
D04PQX	T53524
D04PQX	T59102
D0Z4HV	T53524
D0Z4HV	T59102
D09ACO	T62292
D09ACO	T51452
D09ACO	T08910
D09ACO	T26368
D09ACO	T51487
D09ACO	T80387
D0A8EU	T80387
D0A8EU	T51487
D0A8EU	T26368
D0A8EU	T62292
D0A8EU	T08910
D0A8EU	T51452
D01RJY	T51191
D01RJY	T68547
D0N0ZK	T80387
D0N0ZK	T26368
D0N0ZK	T51487
D0N0ZK	T08910
D0N0ZK	T51452
D0N0ZK	T62292
D0P0WT	T53524
D0P0WT	T59102
D0SG0G	T53524
D0T5RO	T53024
D0T5RO	T62974
D0T5RO	T16633
D0T5RO	T13644
D0T5RO	T64830
D0T5RO	T58992
D04PFN	T33584
D04PFN	T36059
D0Z5SB	T61744
D0BS6R	T92144
D0BS6R	T85943
D0BS6R	T12499
D0O9NE	T25258
D0O9NE	T92521
D0O9NE	T63505
D0I6XA	T36059
D0I6XA	T77400
D0I6XA	T77365
D0V8DB	T61744
D0FU5E	T11448
D0FU5E	T01777
D0FU5E	T41580
D09PWX	T64567
D09PWX	T16987
D09PWX	T20401
D0Q0EK	T64567
D07JDY	T53524
D06MCJ	T53524
D06MCJ	T59102
D0IU8V	T02551
D0IU8V	T67162
D0IU8V	T24983
D0GN3E	T59102
D0GN3E	T53524
D08KWL	T59102
D08KWL	T53524
D0CF9B	T53524
D0CF9B	T59102
D08JGS	T53524
D08JGS	T59102
D05AZU	T56923
D0N7UE	T29500
D0N7UE	T92609
D0N7UE	T53381
D00IFJ	T70309
D02UYR	T82393
D02UYR	T20178
D02TQC	T92609
D02TQC	T53381
D02TQC	T29500
D0SG0G	T59102
D0K9VE	T53524
D0K9VE	T59102
D0T9FQ	T59102
D0T9FQ	T53524
D0H9TO	T53524
D0H9TO	T59102
D0S5PS	T80387
D0S5PS	T51487
D0S5PS	T26368
D0S5PS	T62292
D0S5PS	T08910
D0S5PS	T51452
D0U8YN	T58470
D0U8YN	T70176
D08EFH	T83813
D08EFH	T32060
D08EFH	T78709
D00FHV	T61622
D0T9IK	T92521
D0Z1AL	T92521
D0T5SU	T33584
D0J9OG	T92521
D0S0RK	T13260
D0S0RK	T51487
D0S0RK	T46521
D07CTI	T13260
D07CTI	T89041
D07NNN	T29683
D0JB4G	T89529
D0N0FX	T34296
D0N0FX	T08856
D0N0FX	T52450
D0L8HO	T44861
D0L8HO	T94479
D0L8HO	T62449
D0L8HO	T51282
D0L8HO	T00895
D0L8HO	T79798
D0L8HO	T64682
D0L8HO	T58970
D0Q0EK	T20401
D07CQI	T64567
D07CQI	T20401
D06KTD	T20401
D06KTD	T64567
D0NN3Q	T64567
D0NN3Q	T16987
D0NN3Q	T20401
D01YHK	T20401
D01YHK	T64567
D01UDU	T20401
D01UDU	T64567
D0OI1H	T20401
D0OI1H	T16987
D0OI1H	T64567
D0G0FJ	T64567
D0G0FJ	T20401
D0G0FJ	T16987
D02KDH	T64567
D02KDH	T20401
D0Q7QU	T37848
D06WVV	T56923
D06HRX	T80387
D06HRX	T14912
D06HRX	T26368
D06HRX	T51487
D06HRX	T08910
D06HRX	T51452
D06HRX	T62292
D06HRX	T40954
D0U2UJ	T56923
D0U2UJ	T00884
D0L6JS	T92609
D0L6JS	T53381
D0L6JS	T29500
D0H2PA	T82393
D0H2PA	T34296
D0H2PA	T86702
D0H2PA	T20178
D0H2PA	T52450
D08EFH	T31204
D0D9TU	T59328
D0D9TU	T12499
D02UTC	T51191
D02UTC	T94324
D02UTC	T63816
D02UTC	T22274
D02UTC	T68547
D02UTC	T28887
D0M3PV	T02551
D0M3PV	T24983
D0M3PV	T67162
D0M7KS	T23355
D0Z7YS	T51191
D0Z7YS	T94324
D0Z7YS	T28887
D0Z7YS	T22274
D0Z7YS	T68547
D0Z7YS	T63816
D01XXN	T63816
D01XXN	T68547
D01XXN	T22274
D01XXN	T28887
D01XXN	T94324
D01XXN	T51191
D08XGI	T32060
D0J1HP	T02551
D0K6OM	T76369
D01VCS	T76369
D02HQS	T76369
D0Y6RZ	T76369
D02GJG	T76369
D01HZN	T76369
D06GYH	T76369
D0D2HH	T76369
D0L4MF	T76369
D00PLH	T76369
D0M2ZD	T76369
D0U0BV	T76369
D04CDV	T76369
D0ZT5C	T76369
D0AW4P	T76369
D05VUC	T76369
D02MFX	T80782
D0IY2V	T47768
D0IY2V	T58992
D0IY2V	T60693
D07HFU	T47768
D07HFU	T58992
D07HFU	T60693
D09DUE	T60693
D09DUE	T58992
D09DUE	T47768
D0C7MP	T47768
D0C7MP	T60693
D0C7MP	T58992
D03UHT	T60693
D03UHT	T58992
D03UHT	T47768
D06SZI	T47768
D02WUU	T65200
D04KAZ	T65200
D08EDV	T65200
D05ADD	T65200
D01HDD	T52297
D01HDD	T13714
D07OBG	T52297
D0U4TN	T52297
D0X5DT	T52297
D0H1DV	T76685
D06YQD	T76685
D0X8FV	T76685
D01PZU	T76685
D0B8GY	T76685
D0QH5C	T61722
D0C0FU	T61722
D0E0HT	T61722
D07GCA	T61722
D0I8MN	T61722
D05HPB	T61722
D0S0BK	T61722
D05GWV	T61722
D0Y4UG	T61722
D01AFV	T61722
D08CLB	T61722
D0U5PC	T61722
D0J5OX	T61722
D0T1XE	T68227
D04HFC	T68227
D0Y9AQ	T68227
D0Z6WZ	T67103
D0Z6WZ	T23355
D0O9FL	T67103
D0O9FL	T23355
D0U0VF	T23355
D0U0VF	T67103
D0J6SP	T67103
D0J6SP	T23355
D07QJD	T67103
D07QJD	T23355
D0LJ5P	T20401
D0LJ5P	T64567
D08TXL	T76685
D08TXL	T37693
D0O3NY	T37693
D0O3NY	T76685
D06DSF	T22939
D0V4PL	T22939
D0G5OV	T22939
D0G5OV	T46521
D0G5OV	T72168
D0I2RW	T89697
D08YHA	T89697
D0DQ6Z	T89697
D04OXY	T89697
D0N5CI	T31391
D0KA9Y	T12475
D07DPW	T12475
D00JYL	T12475
D05ELQ	T12475
D01DBW	T12475
D0Z5TP	T12475
D0K1AT	T12475
D03JDY	T12475
D0I9JL	T12475
D0RB5Z	T12475
D0Y1WD	T12475
D02LCH	T67102
D0C2NQ	T31391
D0IQ4S	T31391
D01OUJ	T31391
D0G4NM	T47768
D0G4NM	T58992
D0G4NM	T60693
D0M1YV	T47768
D0M1YV	T58992
D0M1YV	T60693
D0Z6DK	T58992
D0N7XM	T93566
D0N7XM	T16042
D01KTM	T16042
D01KTM	T93566
D01PBO	T16042
D01PBO	T93566
D0Z3DW	T59102
D0Z3DW	T74312
D0I7QX	T74312
D0I7QX	T59102
D07AXL	T74312
D06SZI	T60693
D09UKS	T58992
D09UKS	T60693
D09UKS	T47768
D0G7FB	T58992
D0G7FB	T60693
D0G7FB	T47768
D0L5DN	T47768
D0L5DN	T58992
D0L5DN	T60693
D0D5YP	T37848
D03DMA	T37848
D01HKU	T54156
D01HKU	T68251
D0B0UI	T68251
D0B0UI	T54156
D0ZB6O	T73475
D0ZB6O	T68251
D0R1AE	T55959
D0F9QJ	T84486
D0O1KA	T84486
D0S3GE	T84486
D0R1WH	T84486
D08MTW	T84486
D0IB4H	T84486
D07XKF	T84486
D0O9FA	T84486
D0H0MK	T84486
D06SMJ	T84486
D07NPZ	T84486
D01EDA	T84486
D0ZV3Y	T84486
D09LXI	T84486
D07HTH	T84486
D0I3HV	T84486
D03FOD	T68547
D0ZR4M	T97035
D09YJS	T97035
D04ZQC	T97035
D04NYQ	T80782
D0L6GV	T14834
D02GTZ	T14834
D07VJT	T14834
D05LWK	T14834
D0P2GE	T59328
D04LXG	T59328
D03CVQ	T59328
D01WXV	T59328
D0S9QP	T59328
D00WZG	T59328
D0K2VO	T59328
D0R3XO	T22274
D0R3XO	T68547
D0R3XO	T63816
D0U0EZ	T63816
D0U0EZ	T68547
D0U0EZ	T22274
D0E8UH	T63816
D0E8UH	T22274
D0E8UH	T68547
D03PRG	T68547
D03PRG	T22274
D0U0NT	T81850
D0U0YE	T66665
D0A2BC	T76685
D0A2BC	T37693
D07QUV	T76685
D07QUV	T37693
D0U4JI	T37693
D0U4JI	T76685
D09JER	T76685
D09JER	T37693
D0E4OT	T76685
D0E4OT	T37693
D04TSL	T76685
D04TSL	T37693
D0M1ZC	T37693
D0Y0MY	T76685
D0Y0MY	T37693
D07AXL	T59102
D0L0MZ	T59102
D0L0MZ	T74312
D03VAA	T59102
D03VAA	T74312
D02OBA	T59102
D02OBA	T74312
D06NDR	T64567
D06NDR	T20401
D0G0OP	T64567
D0G0OP	T20401
D05BMD	T20401
D05BMD	T64567
D0Y1XM	T64567
D0Y1XM	T20401
D07VXX	T64567
D00TRF	T64567
D0D9OC	T40954
D0LH4L	T67162
D0LH4L	T22118
D09BSE	T67162
D09BSE	T22118
D06FLU	T67162
D06FLU	T22118
D0YL6T	T84486
D05NIE	T52921
D0D9BB	T60693
D0D9BB	T52921
D0D9BB	T47768
D0D0UP	T58992
D0D0UP	T60693
D0D0UP	T52921
D0D0UP	T47768
D0Y5LJ	T52921
D0Y5LJ	T47768
D0Y5LJ	T58992
D0Y5LJ	T60693
D08QBU	T60693
D08QBU	T58992
D08QBU	T47768
D08QBU	T52921
D0ZE2W	T58992
D0ZE2W	T60693
D0ZE2W	T52921
D0ZE2W	T47768
D08TFY	T47768
D08TFY	T52921
D08TFY	T58992
D08TFY	T60693
D08DVV	T47768
D08DVV	T52921
D08DVV	T60693
D08DVV	T58992
D01MUV	T60693
D01MUV	T47768
D01MUV	T52921
D03PRG	T63816
D0X4QC	T68547
D0X4QC	T22274
D0X4QC	T63816
D0G1EX	T22274
D0G1EX	T68547
D0G1EX	T63816
D0N5RV	T68547
D0N5RV	T22274
D0N5RV	T63816
D0Z6HR	T63816
D0Z6HR	T68547
D0Z6HR	T22274
D04CDZ	T63816
D04CDZ	T68547
D04CDZ	T22274
D00XTC	T22274
D00XTC	T68547
D00XTC	T63816
D02NAF	T63816
D02NAF	T22274
D02NAF	T68547
D02NVY	T63816
D02NVY	T68547
D02NVY	T22274
D0Z6MI	T63816
D0Z6MI	T22274
D0Z6MI	T68547
D02TOP	T13491
D00REK	T51748
D0D2US	T51191
D00LZJ	T37693
D00LZJ	T76685
D01JQX	T76685
D01JQX	T37693
D00DNT	T37693
D00DNT	T76685
D00TRZ	T76685
D00TRZ	T37693
D0Y6MS	T76685
D0Y6MS	T37693
D0G9EU	T37693
D0E0JU	T76685
D0E0JU	T37693
D01MJF	T37693
D01MJF	T76685
D0Z1XE	T76685
D0Z1XE	T37693
D0N5VO	T76685
D0N5VO	T37693
D0PC1Z	T37693
D0Q4YR	T37693
D04EOZ	T37693
D00KRL	T30414
D0H5XR	T32060
D0H5XR	T31204
D0H5XR	T83813
D00NST	T32060
D00NST	T83813
D05JIO	T83813
D05JIO	T32060
D0Q9KP	T32060
D0Q9KP	T83813
D04QCF	T00663
D04QCF	T06037
D0PN9R	T01777
D0PN9R	T92609
D0PN9R	T41580
D0PN9R	T02551
D0PN9R	T55959
D0PN9R	T47094
D0PN9R	T11448
D0PN9R	T77913
D08PYJ	T55293
D0L3RY	T99347
D0L3RY	T93566
D0V8MX	T93566
D0Z7QZ	T93566
D09MTV	T93566
D05WGA	T93566
D09DBH	T93566
D00OWZ	T93566
D05DAE	T93566
D06IVU	T93566
D05OFR	T93566
D03WDY	T93566
D01IMJ	T93566
D04QVX	T93566
D09XWS	T93566
D0G3SF	T93566
D0X5AY	T93566
D02GJI	T93566
D03UJW	T58992
D03UJW	T60693
D03UJW	T52921
D03UJW	T47768
D00XZH	T52921
D00XZH	T47768
D00XZH	T60693
D0F8AX	T52921
D0F8AX	T47768
D0G4FA	T58992
D0G4FA	T60693
D0G4FA	T47768
D0G4FA	T52921
D06MQG	T52921
D06MQG	T47768
D06MQG	T60693
D06MQG	T58992
D0T9KE	T47768
D0T9KE	T52921
D0T9KE	T60693
D0T9KE	T58992
D08ZDP	T52921
D0IL9H	T52921
D0IL9H	T47768
D0IL9H	T60693
D0Y7KE	T47768
D0Y7KE	T52921
D0Y7KE	T60693
D07CIU	T52921
D07CIU	T47768
D07CIU	T60693
D07CIU	T58992
D01AVS	T51191
D09SVH	T51191
D0FI2F	T51191
D03TQD	T51191
D03TNE	T51191
D09YVU	T62449
D09YHQ	T62449
D00WSN	T98913
D0C4CG	T37693
D0C4CG	T76685
D09AXB	T52189
D0Q4QF	T70977
D0Q4QF	T20973
D0E2XM	T70977
D0NL1F	T70977
D01RKI	T70977
D00AAN	T70977
D03GQF	T70977
D09RYG	T70977
D0R7QL	T70977
D0I3US	T70977
D0X4KR	T70977
D09ITI	T70977
D0U4HG	T94033
D0X0IF	T94033
D01GUG	T51426
D04QCF	T40097
D04QCF	T70977
D0EP1G	T59328
D08NTB	T25005
D0J1LX	T40332
D0XX7J	T83813
D0XX7J	T32060
D0XX7J	T31204
D0O5KK	T83813
D0O5KK	T31204
D0O5KK	T32060
D0T7RY	T83813
D0T7RY	T31204
D0T7RY	T32060
D07DJS	T26623
D08UOX	T47768
D08UOX	T22118
D08UOX	T79062
D08UOX	T60693
D08UOX	T58992
D0S1MA	T60693
D0QD3O	T92072
D0QD3O	T77365
D00HYS	T77365
D00HYS	T92072
D00NYG	T92072
D00NYG	T77365
D08INY	T92072
D08INY	T77365
D0D2MS	T68698
D09TUB	T89529
D0M6KC	T89529
D0DU3J	T89529
D0K3TS	T89529
D00RZN	T89529
D09HAX	T89529
D0N8OO	T89529
D0S9GU	T89529
D05YZE	T89529
D0EC6B	T37693
D04JGC	T52522
D04JGC	T44068
D0OL3X	T52522
D02QPP	T52522
D02QPP	T44068
D00HVZ	T13260
D00HVZ	T83011
D06YMS	T47768
D0Q2QA	T83875
D0Z0ZU	T83011
D0Z0ZU	T83875
D08SSS	T83875
D08SSS	T83011
D02ZZA	T83875
D05BPX	T95594
D05BPX	T95913
D0OX0B	T66665
D0J5JO	T47768
D0J5JO	T52921
D0J5JO	T60693
D0J5JO	T58992
D09BYD	T58992
D09BYD	T60693
D09BYD	T47768
D09BYD	T52921
D07NMH	T58992
D07NMH	T60693
D07NMH	T52921
D07NMH	T47768
D0W3VT	T52921
D0W3VT	T47768
D0W3VT	T58992
D0W3VT	T60693
D0QH4A	T58992
D0QH4A	T60693
D0QH4A	T47768
D0QH4A	T52921
D09LRO	T60693
D09LRO	T58992
D09LRO	T47768
D09LRO	T52921
D0JH5D	T58992
D0JH5D	T60693
D0JH5D	T47768
D0JH5D	T52921
D0X6LK	T89534
D0X2XQ	T06046
D0X2XQ	T16117
D02SGJ	T37848
D0V0NM	T37848
D0M8YB	T58992
D0D0FQ	T03818
D0U5HX	T03818
D0R9VV	T03818
D0RL8P	T03818
D09PDT	T35842
D09PDT	T72458
D09PDT	T76846
D0GN9K	T35842
D0GN9K	T76846
D0WI8M	T76846
D0WI8M	T72458
D0WI8M	T35842
D0XQ5U	T35842
D0XQ5U	T76846
D08DND	T76846
D08DND	T72458
D04YZZ	T72458
D04YZZ	T76846
D01VMU	T76846
D0QW4A	T72458
D0F0CP	T76846
D0CK0K	T76846
D0F5AJ	T68698
D09VLE	T52297
D06VRA	T52297
D06VRA	T13714
D09UND	T52297
D09UND	T13714
D0IZ9O	T13714
D0IZ9O	T52297
D0HA0U	T52297
D0HA0U	T13714
D0Z8LE	T52297
D0Z8LE	T13714
D00HVP	T13714
D00HVP	T52297
D0O2LD	T47768
D00PYB	T47768
D05YXS	T47768
D0S5BJ	T47768
D08KQM	T46521
D08KQM	T30687
D08KQM	T22939
D08KQM	T72168
D09PNQ	T26623
D0KG1D	T44011
D06NDT	T44011
D0M3RQ	T44011
D0F0EI	T44011
D0F6ZH	T44011
D05XLD	T86528
D02CCB	T66665
D08IOV	T40097
D03UUO	T40097
D07HNL	T40097
D0KB8D	T40097
D0SV1F	T40097
D01HCO	T40097
D08UVX	T40097
D0H1OK	T58454
D0H1OK	T49507
D0H1OK	T80975
D0H1OK	T12499
D0H1OK	T63505
D0H1OK	T60631
D0H1OK	T85943
D0H1OK	T75570
D0H1OK	T59102
D00YWZ	T80975
D02IMZ	T47768
D02IMZ	T60693
D02IMZ	T58992
D0C2UQ	T47768
D0C2UQ	T58992
D0C2UQ	T60693
D0F4AN	T58992
D00TDJ	T06046
D00TDJ	T16117
D07DMN	T55959
D06BVH	T80975
D06BVH	T49898
D0E9DI	T80975
D0E9DI	T49898
D04GBL	T79062
D0I0ML	T78709
D0I0ML	T79062
D0B4LD	T79062
D00KMP	T31391
D09BYA	T31391
D0JI3S	T31391
D0J0TP	T46628
D07DJT	T89213
D07DJT	T10670
D0I3IZ	T09960
D0BD3G	T09960
D06XRS	T09960
D02POA	T37693
D02POA	T76685
D08GLU	T37693
D0CK0K	T35842
D0CK0K	T72458
D0MD6D	T41141
D0J7OM	T41141
D08CIY	T77365
D08CIY	T92072
D07WFH	T09572
D09RGM	T09572
D04OOK	T09572
D0J7EM	T16691
D0CK9K	T16691
D07DOE	T86679
D07DOE	T92072
D0Z1WY	T86679
D0Z1WY	T92072
D0Z1WY	T36059
D0R1XY	T86679
D0R1XY	T77365
D0R1XY	T36059
D00RNA	T68251
D00RNA	T54156
D00RNA	T82393
D08ICI	T82393
D08ICI	T54156
D08ICI	T68251
D0LC7Z	T89041
D0N6ES	T94479
D0N6ES	T62449
D0N6ES	T51282
D0A4MM	T86528
D03SNI	T30985
D03SNI	T77913
D0G3RN	T64765
D0F4AN	T60693
D0F4AN	T47768
D08IWF	T47768
D08IWF	T60693
D08IWF	T58992
D0W2DN	T58992
D0W2DN	T60693
D0W2DN	T47768
D04UIK	T47768
D04UIK	T60693
D04UIK	T58992
D0J3NK	T58992
D0J3NK	T60693
D0J3NK	T47768
D07DFD	T58992
D07DFD	T60693
D07DFD	T47768
D05FEQ	T47768
D05FEQ	T60693
D05FEQ	T58992
D06OKE	T47768
